huccode,name,Federal ownership (%),"Recent fire (% area, 10yr)",Unburned 30yr (%),High severity fire (% area),Moderate-high severity fire (% area),"Recent fire (% area, 3yr)",Reburn area (% area),Climate resiliency index,Lost meadow potential (% area),Fish of concern (# spp),Rare amphibian richness,Native fish richness (# spp),Coho salmon present,Chinook salmon present,Steelhead/rainbow trout present,Coastal cutthroat trout present,Salmonid species (# spp),Climate refugia score,Terrestrial connectivity rank,"Snowpack (peak SWE, mm)",Wildfire hazard potential,"Summer water stress (CWD, mm)",Meadow density (% area)
1802000311,Roaring Creek-Pit River,13.71697280589792,0,99.92130101116425,0,0,0,0,0.05192555859684944,0,0,0,10,0,0,1,0,1,0.7351545584435246,3.5663768830325617,56.767356872558594,3568.39111328125,520.4398193359375,0
1802000312,Squaw Creek,71.6186513223803,0.20857350496986315,65.52852881186885,0.31918007880449295,1.0867237113416195,4.341404512524605,0,0.9089702367782592,1.8131564101071205,0,1,8,0,0,1,0,1,0.35819903410190695,2.984838078220023,4.127004623413086,12905.0908203125,477.78466796875,0
1802000313,Pit River Arm-Shasta Lake,75.77113185135408,5.487631258575878,85.06758488169235,0.5096433218568563,1.5584977343678474,0.01649599580559879,0,0.8809238076210022,3.00030984474317,0,1,10,0,0,1,0,1,0.15557659260894374,3.0920847780293244,0.12461551278829576,10697.11328125,479.87359619140625,0
1802000401,Ash Creek,51.603367565581806,8.705583287942371,91.29441671205754,0,0,0,0,0.16918806731700897,1.5214158341256897e-4,1,1,1,0,0,1,0,1,0.7593052933022811,2.827222359147187,533.2158203125,354.4787902832031,570.75250244140625,0
1802000213,Taylor Reservoir,47.865359538737565,0.00668163581079147,86.08461281748696,0,0.00372216454707086,0,0,0.15681436657905579,0,0,0,3,0,0,1,0,1,0.4060628502942307,3.4668636736250047,43.74928665161133,1126.966552734375,687.24212646484375,0
1802000219,Widow Valley Creek-Pit River,19.282844032123716,0,98.60236635189594,0,0,0,0,-0.1580459475517273,0,0,0,8,0,0,1,0,1,0.3072866727767287,3.5145558738469487,16.634851455688477,587.44927978515625,683.878662109375,0
1802000303,Medicine Lake-Paynes Creek,78.9492798114747,0.3154745465494756,99.68452545345052,0,0,0,0,0.588569700717926,0.00320904313009754,0,1,1,0,0,1,0,1,0.6932452371741724,3.835971449880466,243.12722778320313,378.2112121582031,618.02490234375,0
1802000304,Bear Creek,50.17381720936393,1.042449673275433,98.95755032672456,0,0,0,0,0.313930481672287,0,2,1,8,0,0,1,0,1,0.8273266121321076,3.055847168503491,200.8439483642578,517.14495849609375,600.19952392578125,0
1802000305,Fall River,50.571564179019774,0.2814044661888032,98.61810115685364,0,0,0,0,0.05799642950296402,0.00646945406109614,3,0,11,0,0,1,0,1,0.44451038413903454,3.318644888443882,16.609970092773438,297.159423828125,673.8311767578125,0
1802000307,Hat Creek,77.69115951769514,19.00104116606249,60.419227945205414,8.897827565670013,13.160665333271028,0,0,0.41201168298721313,0,4,1,11,0,0,1,0,1,0.72473615368027,2.7786472062359797,227.783935546875,634.67877197265625,633.20745849609375,0
1802000308,Town of Pittville-Pit River,65.70305853955968,1.5970908136209692,78.60394307489956,0.183231383562088,0.31103005167096853,0,0,0.40644901990890503,0.01522664143753767,4,0,13,0,0,1,0,1,0.3737123138885529,3.1866203695198236,9.41800308227539,754.974609375,716.7435302734375,0
1802000309,Burney Creek,24.882177099705757,0,97.55022827850888,0,0,0,0,0.08576612919569016,0,0,0,8,0,0,1,0,1,0.8021322188365214,2.927728856721554,114.3372802734375,755.669921875,569.54705810546875,0
1802000302,Beaver Creek,78.81494369115367,0,56.80756417746002,0,0,0,0,0.1757345348596573,0,0,0,8,0,0,1,0,1,0.5493477799550904,2.8453502130579458,50.4945068359375,984.7713623046876,696.80780029296875,0
1802000503,Slate Creek-Sacramento River,42.80993383343851,53.960830503338386,43.92438307413663,19.34063881635666,30.303069949150085,0,0.12724499683827162,0.24432452023029327,0.0866133740798532,0,3,6,0,0,1,0,1,0.4801925581743513,2.7335046868607593,90.77953338623048,3936.594482421875,461.2265319824219,0
1802000504,Sacramento River Arm-Shasta Lake,69.5953461022548,56.75634635636695,33.123496933671504,9.45623740553856,22.874388098716736,0,1.556179765611887,0.7988784313201904,4.010005039354661,0,2,10,0,0,1,0,1,0.23178513272248608,3.24442669368923,1.9941776990890503,3695.5400390625,500.0496520996094,0
1802010401,South Fork Willow Creek,0.7810848691419409,0,98.66741750277612,0,0,0,0,1.103843331336975,0,0,1,11,0,0,1,0,1,0.6534899485450009,2.6231410125489214,0,1509.49072265625,763.08233642578125,0
1802011501,Little Stony Creek,49.26837919236963,48.13018660140596,41.41551450274217,25.11618435382843,35.14518439769745,0,0,1.1040120124816897,3.643509989591065,0,1,5,0,0,1,0,1,0.8485154706164427,3.1089496548207536,1.361238718032837,3604.81103515625,689.7830810546875,0
1802011502,Upper Stony Creek,81.68521886922765,64.50844310305276,21.53270239069168,17.48974770307541,28.741875290870667,0,0,1.0024503469467163,0.910585591047908,0,2,3,0,0,1,0,1,0.7701419864722638,2.874337575607613,18.665966033935547,2511.1201171875,624.39239501953125,0
1802011503,Grindstone Creek,87.5867231365622,94.38454351336784,5.6092585625303615,0,0,0,0,0.6663274765014648,0.20120028262228293,0,1,4,0,0,1,0,1,0.7065683374854856,2.9027631253550066,18.619327545166016,400.9373779296875,611.61065673828125,0
1802011505,North Fork Stony Creek,22.69147293807605,27.253799898115037,72.74620010188497,0,0,0,0,1.1866533756256104,0.7024737764265071,0,1,7,0,0,1,0,1,0.6633504386231646,3.5872717828757583,0.4306742250919342,937.7423095703124,714.20355224609375,0
1802011506,Lower Stony Creek,0.2698336189343203,0,100,0,0,0,0,0.9670111536979676,0,3,0,15,0,1,1,0,2,0.5310481847036121,3.8203653902247408,0,555.00067138671875,771.56475830078125,0
1802011601,Scotts Creek,48.65378261592221,65.0472107631688,29.735633892734516,6.913089007139206,11.689857393503187,0,0,0.39695149660110474,0,0,1,9,0,0,1,0,1,0.6332173628253276,4.268780388420451,0.06291971355676651,2024.4052734375,688.09234619140625,0
1802011602,Middle Creek,57.97097923216802,91.9483399926632,7.975331047107581,54.6317458152771,74.46194887161255,0,0,0.4820528030395508,2.593882715831088,1,1,6,0,0,1,0,1,0.7388436664944649,3.7687004854079462,0.4621827006340027,592.8575439453125,568.560302734375,0
1802000402,Mud Creek-McCloud River,42.06089936144771,0,100,0,0,0,0,0.2266669124364853,0.00564960188250663,1,2,1,0,0,1,0,1,0.8244292686143083,1.976254096861097,203.982177734375,869.0245361328125,524.168701171875,0
1802000403,Squaw Valley Creek,51.53471280301556,8.996075025448604,91.0039249745514,0.842707697302103,2.449655160307884,0,0,0.43557652831077576,0.02149761290805612,0,2,4,0,0,1,0,1,0.6538778684244944,2.864269427654785,207.00767517089844,5969.16455078125,525.92950439453125,0.00523841695948626
1802000404,Claiborne Creek-McCloud River,66.92065933918221,12.83184998739141,61.69741778083777,2.362792007625103,4.774675890803337,0,0,0.8116759657859802,0.00755189649319478,0,1,4,0,0,1,0,1,0.6384642389047441,3.2343665589557733,26.552112579345703,10706.4677734375,476.096435546875,0
1802000405,McCloud River Arm-Shasta Lake,74.66061140848025,22.089470862072428,77.6894909436885,1.7811527475714684,6.564055383205414,0,0,0.8952569365501404,4.95416961331688,0,2,10,0,0,1,0,1,0.2576783188572414,3.311551545013071,1.5955841541290283,11388.08203125,454.1578674316406,0
1802000501,Wagon Creek-Sacramento River,75.59539295496775,0,100,0,0,0,0,0.19922906160354617,0.7708433330249496,0,2,1,0,0,1,0,1,0.6851951367967233,3.3825504487768625,452.0207214355469,683.1162109375,503.5472106933594,0.7593853048600753
1802000502,Castle Creek-Sacramento River,39.86313852929727,0,100,0,0,0,0,0.16496512293815613,0.2556639027031064,0,3,1,0,0,1,0,1,0.7209107574200972,3.378851874471525,172.8904266357422,3572.23095703125,497.6265563964844,0.00226347219381152
1802010405,Logan Creek,19.695462676622828,0,100,0,0,0,0,0.4387508332729339,0,0,0,11,0,0,1,0,1,0.3065544766450797,2.8612996636888277,0,172.4471435546875,846.0028686523436,0
1802010406,Stone Corral Creek,7.891315781755072,0,96.12000174682127,0,0,0,0,0.9511645436286926,0,0,0,11,0,0,1,0,1,0.6214469340084516,3.08145050650393,0,3865.492919921875,781.94549560546875,0
1802010407,Freshwater Creek,0,0,92.8657190883139,0,0,0,0,0.7251092791557312,0,0,0,11,0,0,1,0,1,0.5723839108411538,3.0102301613481464,0,1217.0380859375,809.1011962890625,0
1802010408,Colusa Trough,8.847173096498889,0.13903286417623784,95.32911176206608,0,0,0,0,0.19010651111602783,0,2,1,15,0,1,1,0,2,0.36388565098183995,2.9268743004818147,0,1920.6458740234375,836.38311767578125,0
1801020806,Canyon Creek-Scott River,76.68747605580042,8.576104773814913,59.8409114404706,2.3871658369898796,4.941664636135101,5.596162378787994,1.3086246326565742,0.6484507918357849,0.18924586474272467,3,3,10,1,1,1,0,3,0.7466535923808922,2.8805106576324357,131.01109313964844,3728.75146484375,416.5075073242187,1.1609688352557537
1801020805,Indian Creek-Scott River,26.96092553651188,0.5517485638976617,94.21591386790486,0.09817718528211115,0.2831643680110574,0.30592186376452446,0.20810822024941444,-0.08502719551324844,4.1891369228342885,3,2,8,1,1,1,0,3,0.5865995018930883,2.1441964869691597,101.70504760742188,5052.8076171875,510.3215942382813,0.986202148694551
1801020901,Indian Creek,94.0507388124638,98.52478443271973,1.4752155672801748,61.25114560127258,74.98303651809692,0,2.3087188601493835,0.7475873827934265,0.24636074704706556,4,1,10,1,1,1,0,3,0.4804177221302016,3.181019006427331,108.0032730102539,287.31024169921875,308.3160400390625,0
1801020902,Thompson Creek-Klamath River,94.38163177360676,53.87152116547127,20.540630448897343,9.168954193592072,17.24206805229187,0,0.00231280882871942,0.6591180562973022,0.3930015557920538,3,1,11,1,1,1,0,3,0.7707380059138746,2.9436779164166573,55.94180679321289,911.297119140625,324.3684997558594,0
1801020903,Elk Creek,99.09849313892543,39.19147293236296,12.021284655886111,9.937772154808044,17.94038563966751,1.1464336887001991,2.459339238703251,0.9288290739059448,0.2241143584343541,4,1,10,1,1,1,0,3,0.716257702577879,2.6561820533365093,122.61422729492188,2713.6279296875,371.9513244628906,2.3839794173185447e-4
1801020904,Clear Creek,99.61951388881128,83.82340274699682,15.450842125104147,16.88130497932434,36.11936867237091,0.00218244240386411,0.03175234596710652,1.155156135559082,0.2507275678577303,6,1,10,1,1,1,0,3,0.41258496234617265,3.095471024951511,102.7852554321289,444.5990295410156,345.35650634765625,0
1801020905,Dillon Creek,99.74473624553208,36.87830054790302,3.313412919924652,6.661734730005264,17.251044511795044,21.779462695121765,0.4186481237411499,1.1476688385009766,0.11376688629436418,4,1,11,1,1,1,0,3,0.538095130813853,2.8718651982946928,77.9368667602539,6765.04931640625,385.1090087890625,0
1805000201,Conn Creek,0.34280242736878425,30.64346069420665,69.35653930579335,0.10562236420810224,0.34450325183570385,0,0,-0.0055240886285901,0,1,3,10,0,0,1,0,1,0.4400299925160369,4.190836962453067,0,790.82098388671875,686.44805908203125,0
1805000202,Napa River,0.2383464054350194,52.46660108667174,47.53339891332834,6.561154872179031,13.638156652450562,0,0,-0.5481137633323669,0,1,3,12,0,0,1,0,2,0.41352289121380054,3.91828878377927,0.00165082653984427,417.7708129882813,704.28076171875,0
1805000203,Sonoma Creek-Frontal San Pablo Bay Estuaries,0.07262296889939746,44.54508040510068,55.44016479707994,1.9839080050587656,4.70653660595417,0,0,-0.4613552689552307,0,1,4,9,0,0,1,0,1,0.4682157212296676,3.5137212428529314,0,404.4363098144531,729.4317626953125,0
1805000204,Tulucay Creek-Frontal San Pablo Bay Estuaries,0,11.68411492759288,88.31588507240711,0,0,0,0,-1.4903751611709597,0,2,2,19,0,0,1,0,1,0.5650957449787143,3.2822250969882525,0,196.70904541015625,781.0616455078125,0
1805000205,Carneros Creek-Frontal San Pablo Bay Estuaries,0.45673643517171286,29.730868510243216,70.26913148975677,0,0,0,0,-0.9187013506889344,0,2,1,12,0,0,1,0,1,0.4892027683891978,3.514200640168622,0,194.0598602294922,803.36175537109375,0
1805000206,Petaluma River-Frontal San Pablo Bay Estuaries,0.21216005042115263,1.273777146763772,98.72622285323622,0,0,0,0,-0.6509719491004944,0,2,5,16,0,0,1,0,1,0.4693370109934295,3.3436074072097632,0,275.03472900390625,738.257568359375,0
1805000208,San Pablo Bay,17.27413348597177,0.10881692927689736,99.8911830707231,0,0,0,0,-0.4558416306972504,0,5,2,21,0,1,1,0,4,0.2558100613353029,3.4240758637754674,0,55.9793586730957,814.057861328125,0
1805000504,Abbotts Lagoon-Frontal Pacific Ocean,19.065615666124646,0,100,0,0,0,0,0.11988849937915802,0,1,1,9,1,0,1,0,2,0.2491829216538829,2.00224769213565,0,16.085590362548828,794.3721923828125,0
1801010511,Salt River-Eel River,0.18447134010328012,0,100,0,0,0,0,-0.20808888971805573,8.09817014534178e-4,6,2,19,1,1,1,1,5,0.6135070978388145,1.3587825124084112,0,86.578857421875,484.2684631347656,0
1801010804,Navarro River,1.5047439851581006,0,94.95156014117978,0,0,0,0,0.4600015878677368,0,3,5,14,1,0,1,0,2,0.6282432863338037,2.4647965413345863,0.0073569887317717,463.0382385253906,480.73773193359375,0
1801010805,Garcia River,0.7340876935950561,0,99.9571693450652,0,0,0,0,0.5306679606437683,0,3,3,12,1,1,1,0,4,0.5955248596539107,2.901442769609779,0,201.13104248046875,440.203369140625,0
1801010806,Usal Creek-Frontal Pacific Ocean,0.0298940940714782,0,95.00863333134376,0,0,0,0,0.1973428875207901,0,3,5,10,1,1,1,0,3,0.3727857142783969,2.316359495021614,0,90.8786849975586,362.3998107910156,0
1801010807,Pudding Creek-Frontal Pacific Ocean,4.1449118022013755e-5,0,100,0,0,0,0,-0.06959021091461182,0,3,5,13,1,1,1,0,3,0.6437512980020383,1.637998711057869,0,95.15387725830078,419.4700622558594,0
1801010808,Albion River-Frontal Pacific Ocean,1.8994853219414297e-7,0,98.97787502037676,0,0,0,0,0.21805861592292783,0,3,5,13,1,1,1,0,3,0.6324629147791537,2.6796891239511846,0,151.74755859375,401.0622863769531,0
1801010809,Alder Creek-Frontal Pacific Ocean,0.6407471208974894,0,92.49621231107498,0,0,0,0,0.2103276401758194,0,5,6,12,1,1,1,0,3,0.6363368003367711,2.896070741664442,0,92.34611511230467,437.6440124511719,0
1801010901,Gualala River,0,0.2199034818810026,99.780096518119,0,0,0,0,0.5721536874771118,0,3,4,12,1,0,1,0,2,0.4112460271148344,2.994898527099572,0,357.3537292480469,512.66015625,0
1801010902,Salmon Creek-Frontal Pacific Ocean,0,1.503931500894339,98.49606849910566,0,0,0,0,-0.1933505982160568,0,4,4,12,1,0,1,0,2,0.18289601884325707,3.5441592394507735,0,93.2717514038086,533.82647705078125,0
1801011001,East Fork Russian River,5.701199682265658,37.77954374637277,62.22045625362724,8.769676089286804,16.066747903823853,0,0,0.3664894104003906,0,0,1,6,0,0,1,0,1,0.6671800719492786,3.463571772064803,0.01524630468338728,1115.656494140625,603.58135986328125,0
1801011002,Headwaters Russian River,2.187625020141464,31.963855878374886,66.38393826782347,0,0,0,0,0.2116730958223343,0,2,2,7,0,1,1,0,2,0.6192095944330257,2.5621717354791222,0.01697661727666855,520.86065673828125,560.63238525390625,0
1801011003,Big Sulphur Creek,5.390985288353941,50.00089643473653,39.29934947329971,0,0,0,0,0.4415826797485352,0,1,3,9,0,1,1,0,2,0.5897428597890504,4.80442092713891,0.13638436794281006,2004.98193359375,644.37200927734375,0
1801011004,Upper Russian River,9.562312787974314,5.04432652231952,92.05785580551546,0,0,0,0,0.2858099341392517,0,2,2,11,0,1,1,0,2,0.5921430629018695,3.38686440287907,0.02077383920550346,2881.66943359375,624.705078125,0
1801010702,Mattole River,20.94311955160075,0,98.00617869907552,0,0,0,0,0.6485903859138489,0,4,4,13,1,1,1,0,3,0.33930787647354776,2.190239298347743,0.0144909331575036,383.8271179199219,332.8948974609375,0
1801010603,Middle South Fork Eel River,5.085627798207619,0,96.84916195501988,0,0,0,0,0.272321492433548,0,3,4,8,1,1,1,0,3,0.27169614291430794,2.528831460223341,0.02799507789313793,241.98158264160156,363.8712768554687,0
1801010604,Lower South Fork Eel River,0.766847577867926,0,93.2655684651223,0,0,0,0,0.15287193655967712,0,3,3,11,1,1,1,0,3,0.30778754122233765,2.5116606219917372,0.02554964832961559,237.6270751953125,343.5751953125,0
1801010701,Bear River,0,0,100,0,0,0,0,0.6094052791595459,0,2,2,13,1,1,1,0,3,0.4157411359889041,1.4823666290291513,0.02943049557507038,211.31121826171875,332.9710388183594,0
1801010703,Cape Mendicino-Frontal Pacific Ocean,0.3830926980159785,0,100,0,0,0,0,0.3865037262439728,0,2,2,13,1,1,1,0,3,0.3874009679314765,1.1602972408099512,0,45.99430084228515,405.64361572265625,0
1801010704,Cooksie Creek-Frontal Pacific Ocean,26.520236832587425,0,91.07448747564509,0,0,0,0,0.4190422296524048,0,3,1,12,1,0,1,0,2,0.3118443581202335,2.968737936417458,0.01593460515141487,285.1500244140625,346.9169006347656,0
1801010801,Ten Mile River,0,0,100,0,0,0,0,0.4256405532360077,0,5,5,12,1,1,1,0,3,0.5733338307086794,2.8757074699285345,0.00403969828039407,287.1112060546875,389.5702209472656,0
1801010802,Noyo River,0,0,99.58071053333366,0,0,0,0,0.34607475996017456,0,3,3,12,1,1,1,0,3,0.603818817866833,3.181037691530069,9.099702001549304e-4,296.1422119140625,408.340576171875,0
1801010803,Big River,1.1924528188820998,0,97.71169526014452,0,0,0,0,0.4979706108570099,0,2,5,12,1,1,1,0,3,0.6176338623234603,2.8002994109035417,0,353.1007995605469,411.9390869140625,0
1801011005,Dry Creek,0.1944204261733253,25.209526722223796,74.76912566475897,0,0,0,0,0.2811940610408783,0,4,4,14,1,1,1,0,3,0.40315479742688715,3.395944079095767,7.012203568592668e-4,681.58184814453125,614.907958984375,0
1801011009,Lower Russian River,0,8.802562296248718,91.19743770375128,0,0,0,0,-0.6735468506813049,0,4,3,21,1,1,1,0,4,0.20121792668873095,2.83461228961218,0,347.46258544921875,593.2874755859375,0
1801011006,Middle Russian River,1.389962072434163,56.44249601164853,43.54608236987839,0,0,0,0,-0.3113662600517273,0,5,3,14,1,1,1,0,3,0.3356200775817785,3.322418779086215,0.00943875592201948,453.9599914550781,667.24578857421875,0
1801011007,Mark West Creek,0,31.87657208636453,68.12342791363422,5.174898728728294,9.769921004772186,0,0,-1.1952474117279053,0,4,4,12,1,1,1,0,3,0.300806473065388,2.603904451431208,0,266.0198974609375,730.6561889648436,0
1801011008,Austin Creek,4.11133779652816,28.629062103339876,71.37093789666012,0,0,0,0,0.391012579202652,0,3,3,12,1,1,1,0,3,0.28735823387745607,3.559334249481175,0,525.3677978515625,534.7880859375,0
1801020410,Tule Lake,100,57.517415392675886,40.796303362355026,33.48345756530762,45.97184360027313,0,0,-0.09912081062793732,0,3,0,8,0,0,1,0,1,0.3968713106820747,3.1227780150455136,23.01019287109375,88.63477325439453,772.0718994140625,0
1801020411,Copic Bay,83.21589022530137,11.051216531316564,80.36891048456056,2.937146835029125,5.481336638331413,0,0,-0.02519027516245842,0,2,0,3,0,0,0,0,0,0.3164952727221018,3.7400905554184374,15.616230964660645,1094.16650390625,768.27459716796875,0
1801020413,Badger Basin-Willow Creek,86.1876460492077,56.523183565175465,43.47681643482453,0,0,0,0,0.2026098668575287,0,0,1,1,0,0,0,0,0,0.6517654277310071,3.126703728291597,149.28549194335938,575.99615478515625,644.711181640625,0
1801020414,Lower Klamath Lake,76.10334542601271,13.71366779568835,76.69229091694133,0.6108363159000874,1.2498265132308006,0,0,-0.21827763319015503,0,0,1,6,0,0,1,0,1,0.46587587531094227,3.0957886121530245,14.559804916381836,294.2133483886719,737.51922607421875,0
1801020501,Butte Creek,67.51442196040584,16.935765898141575,78.69291326899705,2.8099633753299713,4.60575558245182,0,0,0.3284021019935608,0,0,1,2,0,0,1,0,1,0.6819307382553278,3.4883654363797043,199.2162322998047,378.9076232910156,630.11224365234375,0
1801020502,Red Rock Valley-Antelope Creek,69.58776454465985,40.63510175816694,59.36489824183306,0,0,0,0,0.10299869626760484,0,0,1,2,0,0,1,0,1,0.5968646165335182,3.507885613580438,184.0591583251953,466.7424926757813,644.0430908203125,0
1801020503,Butte Valley,29.1233691348408,2.3396351917193066,97.6603648082807,1.3876086100935936,1.9488517194986343,0,0,-0.439987450838089,0,0,0,2,0,0,1,0,1,0.3623585423584009,3.358097621434068,15.47232151031494,405.2822265625,645.2236328125,0
1801020607,Bogus Creek-Klamath River,14.319206065999133,11.142221390850354,88.77515349700575,4.14237268269062,9.634705632925034,0,0,0.05100364238023758,0,4,1,9,1,1,1,0,3,0.2441742160729067,3.5317279788380405,17.55923080444336,395.6918029785156,646.7752685546875,0
1801020608,Humbug Creek-Klamath River,65.52086248774744,24.931586593320908,64.62846999459384,14.2510324716568,18.894954025745392,0,0.19985686521977183,0.45032453536987305,0.02231362507159128,3,1,9,1,1,1,0,3,0.48219948425531745,3.2785482001786077,9.378983497619627,5243.8046875,561.2122802734375,0
1801020609,Beaver Creek,37.0769129212693,0.8964261946994116,79.10210205393402,0.11929277097806334,0.5286274012178183,0,0.7582464721053839,-0.02323167584836483,0.02818254536402126,4,1,8,1,1,1,0,3,0.7506933069329887,3.20684150878494,156.01300048828125,2108.3310546875,450.420166015625,0
1801020610,Horse Creek-Klamath River,56.86625258459306,75.39605049662792,16.940265211292193,33.440905809402466,47.302502393722534,0.9419145993888378,7.588350772857666,0.101598359644413,0.13494529138695227,5,1,9,1,1,1,0,4,0.666013152605805,1.953360879366634,48.680171966552734,2646.665771484375,461.97064208984375,0
1801020611,Seiad Creek-Klamath River,95.7151012943716,17.74798013690184,12.260710634621176,3.7613067775964737,7.717498391866684,1.505550555884838,1.2240322306752205,0.7141147255897522,0.2325172019821972,4,3,10,1,1,1,0,3,0.823888103467295,3.0160881452990083,66.25755310058594,922.7879638671876,397.7879943847656,4.865814938696488e-5
1801020701,Lake Shastina-Shasta River,45.46181033516735,24.309962277762644,75.42731580898021,10.7501283288002,14.730021357536316,0,0,-0.02249795198440551,0.12615369772887614,1,1,3,0,1,1,0,2,0.4610616611195205,2.5998382785978102,191.9326934814453,448.7142639160156,612.39984130859375,0
1801020801,East Fork Scott River,33.940983932552186,10.32069051580041,89.67930948419959,0,0,0,0,0.4470982551574707,2.5481842985222074,2,3,6,1,1,1,0,3,0.555441100452614,3.036614794721579,179.46636962890625,1137.4644775390625,429.3935546875,0.784076474747308
1801020702,Willow Creek,11.200248409728164,9.476268277404214,89.51089440729059,0,0,0,0,0.01615181379020214,0.05250716099926893,0,0,5,0,0,1,0,1,0.3329599749309773,2.2019242246322603,22.709856033325195,396.9001770019531,588.85382080078125,0
1801020703,Little Shasta River,24.973937888888106,0,100,0,0,0,0,0.18245656788349152,0,3,1,8,1,1,1,0,3,0.4480398075460323,3.9529523743239983,58.86680603027344,341.49530029296875,638.013427734375,0
1801020704,Parks Creek-Shasta River,30.897593463880582,5.277640205090608,93.06702275374168,3.130089119076729,4.136261343955994,0,0,0.09284132719039916,0.03199216780003618,3,1,8,1,1,1,0,3,0.30861397299104837,2.794302239741774,84.78257751464844,319.5995178222656,669.22576904296875,0
1801020802,French Creek-Scott River,41.3156561002363,15.6511146939352,83.90426058062953,1.6686104238033297,3.2452907413244247,0,0,0.21598488092422485,3.0249592372166716,3,3,8,1,1,1,0,3,0.5695424997291201,2.819039221089674,225.96669006347656,4054.51904296875,481.9902038574219,0.4555223305947463
1801020803,Moffett Creek,20.06958897507184,3.4795405877685592,96.52045941223145,0.0487889104988426,0.2088904147967696,0,0,0.1885771751403809,1.1942099309620111,3,0,8,1,1,1,0,3,0.5076520150993449,2.8507894693473457,16.593666076660156,3752.705078125,484.95013427734375,0.07156044773783622
1801020804,Kidder Creek-Scott River,14.754433254305992,5.725021150527511,94.1920333053365,7.984466850757599,13.35323452949524,16.01635366678238,0.8515721186995506,-0.24106761813163757,14.111451224400914,3,2,8,1,1,1,0,3,0.4170684590684183,1.819124588668824,90.31037139892578,4164.240234375,542.66937255859375,0.1710896008647129
1710031202,Winchuck River,NA,13.66614452699293,86.26954440542981,1.790248602628708,4.007042199373245,0,0,-0.06190574914216995,0,2,3,11,1,0,1,1,4,9.14187044102554e-4,1.3219948326345037,0.06265146285295486,4554.49462890625,327.39227294921875,0
1710031101,Althouse Creek,NA,48.22472149399782,51.77527850600219,21.452780067920685,26.777172088623047,0,0,0.00469575123861432,0,0,0,2,0,0,1,0,1,0.33740085597742353,3,39.95661544799805,2744.349365234375,399.3208923339844,0
1710031104,West Fork Illinois River,NA,32.79467766835577,66.98129389314306,8.919893950223923,18.32770854234695,11.926352977752686,0.06606477545574307,0.1488281488418579,0,2,3,4,1,0,1,1,4,0.0211745933336663,2.020030641139281,8.364582061767578,1733.7137451171875,412.688720703125,0
1710030901,Headwaters Applegate River,NA,20.73107826901733,77.73325293677608,1.3651867397129536,3.359605371952057,0,0.00109415223050746,0.40816938877105713,0,0,1,4,0,0,1,0,2,0.7153096223227574,3.3680475924811053,132.7666778564453,5294.68896484375,406.6457824707031,0
1710031103,East Fork Illinois River,NA,52.456461834820374,47.54353816517967,16.739298403263092,26.96187198162079,0,1.0728714987635612,0.5176080465316772,0,2,2,4,1,0,1,1,4,0.1812487796951719,2.9898630384391165,59.73484420776367,1928.7230224609375,402.03363037109375,0
1710031206,Mack Arch Cove-Pacific Ocean,NA,0,100,0,0,0,0,-0.00613976642489433,0,1,0,0,0,0,0,1,1,0.02529461884565963,1,0,1.5545257329940796,482.8955078125,0
1710031203,Whalehead Creek-Frontal Cape Ferrelo,NA,0,100,0,0,0,0,-0.7084711790084839,0,1,0,12,1,0,1,1,4,0.01012211548665234,1,0,1221.0731201171875,413.7509460449219,0
